numberid,day,month,year,hour,station,lat,lon,depth,taxon,category,fluorescence,oxygen,salinity,temperature
8203,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8204,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8205,9,9,2021,13,219,-23.06167,-42.04783,16,Calanoida,Copepoda,1.8523,4.2681,36,18.9749
8206,9,9,2021,13,219,-23.06167,-42.04783,16,Calanoida,Copepoda,1.8523,4.2681,36,18.9749
8210,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8330,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8331,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8332,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8333,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8334,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8254,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8337,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8338,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8339,9,9,2021,13,219,-23.06167,-42.04783,16,Radiolaria,Radiolaria,1.8523,4.2681,36,18.9749
8340,9,9,2021,13,219,-23.06167,-42.04783,16,Radiolaria,Radiolaria,1.8523,4.2681,36,18.9749
8341,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8342,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8343,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8344,9,9,2021,13,219,-23.06167,-42.04783,16,Radiolaria,Radiolaria,1.8523,4.2681,36,18.9749
8345,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8346,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8347,9,9,2021,13,219,-23.06167,-42.04783,16,Calanoida,Copepoda,1.8523,4.2681,36,18.9749
8348,9,9,2021,13,219,-23.06167,-42.04783,16,Oithonidae,Copepoda,1.8523,4.2681,36,18.9749
8349,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8268,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8269,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8350,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8351,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8352,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8233,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8234,9,9,2021,13,219,-23.06167,-42.04783,16,Radiolaria,Radiolaria,1.8523,4.2681,36,18.9749
8235,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8236,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8237,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8238,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8239,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8240,9,9,2021,13,219,-23.06167,-42.04783,16,Radiolaria,Radiolaria,1.8523,4.2681,36,18.9749
8241,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8242,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8243,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8244,9,9,2021,13,219,-23.06167,-42.04783,16,Radiolaria,Radiolaria,1.8523,4.2681,36,18.9749
8245,9,9,2021,13,219,-23.06167,-42.04783,16,Chaetognatha,Gelatinous,1.8523,4.2681,36,18.9749
8246,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8247,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8207,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8249,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8250,9,9,2021,13,219,-23.06167,-42.04783,16,Chaetognatha,Gelatinous,1.8523,4.2681,36,18.9749
8251,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8252,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8253,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8294,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8255,9,9,2021,13,219,-23.06167,-42.04783,16,Radiolaria,Radiolaria,1.8523,4.2681,36,18.9749
8256,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8257,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8258,9,9,2021,13,219,-23.06167,-42.04783,16,Chaetognatha,Gelatinous,1.8523,4.2681,36,18.9749
8259,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8260,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8261,9,9,2021,13,219,-23.06167,-42.04783,16,Calanoida,Copepoda,1.8523,4.2681,36,18.9749
8262,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8263,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8264,9,9,2021,13,219,-23.06167,-42.04783,16,Radiolaria,Radiolaria,1.8523,4.2681,36,18.9749
8265,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8266,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8267,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8308,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8309,9,9,2021,13,219,-23.06167,-42.04783,16,Radiolaria,Radiolaria,1.8523,4.2681,36,18.9749
8270,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8271,9,9,2021,13,219,-23.06167,-42.04783,16,Radiolaria,Radiolaria,1.8523,4.2681,36,18.9749
8272,9,9,2021,13,219,-23.06167,-42.04783,16,Radiolaria,Radiolaria,1.8523,4.2681,36,18.9749
8273,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8274,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8275,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8276,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8277,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8278,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8279,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8280,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8281,9,9,2021,13,219,-23.06167,-42.04783,16,Radiolaria,Radiolaria,1.8523,4.2681,36,18.9749
8282,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8283,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8284,9,9,2021,13,219,-23.06167,-42.04783,16,Radiolaria,Radiolaria,1.8523,4.2681,36,18.9749
8285,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8286,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8287,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8288,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8289,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8290,9,9,2021,13,219,-23.06167,-42.04783,16,Pteropoda,Outros,1.8523,4.2681,36,18.9749
8291,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8292,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8293,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8306,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8307,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8295,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8296,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8297,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8298,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8299,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8300,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8301,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8302,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8303,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8304,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8305,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8320,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8321,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8322,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8310,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8311,9,9,2021,13,219,-23.06167,-42.04783,16,Radiolaria,Radiolaria,1.8523,4.2681,36,18.9749
8312,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8313,9,9,2021,13,219,-23.06167,-42.04783,16,Radiolaria,Radiolaria,1.8523,4.2681,36,18.9749
8314,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8315,9,9,2021,13,219,-23.06167,-42.04783,16,Radiolaria,Radiolaria,1.8523,4.2681,36,18.9749
8316,9,9,2021,13,219,-23.06167,-42.04783,16,Radiolaria,Radiolaria,1.8523,4.2681,36,18.9749
8317,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8318,9,9,2021,13,219,-23.06167,-42.04783,16,Radiolaria,Radiolaria,1.8523,4.2681,36,18.9749
8319,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8324,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8325,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8326,9,9,2021,13,219,-23.06167,-42.04783,16,Radiolaria,Radiolaria,1.8523,4.2681,36,18.9749
8323,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8328,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8329,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8355,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8327,9,9,2021,13,219,-23.06167,-42.04783,16,Radiolaria,Radiolaria,1.8523,4.2681,36,18.9749
8356,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8353,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8354,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8248,9,9,2021,13,219,-23.06167,-42.04783,16,Maxillopoda,Copepoda,1.8523,4.2681,36,18.9749
8196,9,9,2021,13,219,-23.06167,-42.04783,17,Maxillopoda,Copepoda,2.115,4.2852,35.8,18.9508
8189,9,9,2021,13,219,-23.06167,-42.04783,18,Maxillopoda,Copepoda,1.5107,4.19,36.7,18.8574
8188,9,9,2021,13,219,-23.06167,-42.04783,18,Maxillopoda,Copepoda,1.5107,4.19,36.7,18.8574
8192,9,9,2021,13,219,-23.06167,-42.04783,18,Maxillopoda,Copepoda,1.5107,4.19,36.7,18.8574
8191,9,9,2021,13,219,-23.06167,-42.04783,18,Maxillopoda,Copepoda,1.5107,4.19,36.7,18.8574
8194,9,9,2021,13,219,-23.06167,-42.04783,18,Maxillopoda,Copepoda,1.5107,4.19,36.7,18.8574
8195,9,9,2021,13,219,-23.06167,-42.04783,18,Maxillopoda,Copepoda,1.5107,4.19,36.7,18.8574
8193,9,9,2021,13,219,-23.06167,-42.04783,18,Maxillopoda,Copepoda,1.5107,4.19,36.7,18.8574
8190,9,9,2021,13,219,-23.06167,-42.04783,18,Maxillopoda,Copepoda,1.5107,4.19,36.7,18.8574
8187,9,9,2021,13,219,-23.06167,-42.04783,19,Maxillopoda,Copepoda,1.7957,4.143,35.4,18.6027
8186,9,9,2021,13,219,-23.06167,-42.04783,20,Radiolaria,Radiolaria,1.5735,4.0136,35.4,18.2983
8185,9,9,2021,13,219,-23.06167,-42.04783,20,Maxillopoda,Copepoda,1.5735,4.0136,35.4,18.2983
8184,9,9,2021,13,219,-23.06167,-42.04783,21,Radiolaria,Radiolaria,1.2676,3.9547,35.2,17.9077
8183,9,9,2021,13,219,-23.06167,-42.04783,21,Radiolaria,Radiolaria,1.2676,3.9547,35.2,17.9077
8182,9,9,2021,13,219,-23.06167,-42.04783,21,Maxillopoda,Copepoda,1.2676,3.9547,35.2,17.9077
8181,9,9,2021,13,219,-23.06167,-42.04783,21,Maxillopoda,Copepoda,1.2676,3.9547,35.2,17.9077
8172,9,9,2021,13,219,-23.06167,-42.04783,22,Maxillopoda,Copepoda,1.1801,3.8218,36.3,17.645
8174,9,9,2021,13,219,-23.06167,-42.04783,22,Maxillopoda,Copepoda,1.1801,3.8218,36.3,17.645
8175,9,9,2021,13,219,-23.06167,-42.04783,22,Maxillopoda,Copepoda,1.1801,3.8218,36.3,17.645
8171,9,9,2021,13,219,-23.06167,-42.04783,22,Maxillopoda,Copepoda,1.1801,3.8218,36.3,17.645
8170,9,9,2021,13,219,-23.06167,-42.04783,22,Maxillopoda,Copepoda,1.1801,3.8218,36.3,17.645
8178,9,9,2021,13,219,-23.06167,-42.04783,22,Maxillopoda,Copepoda,1.1801,3.8218,36.3,17.645
8179,9,9,2021,13,219,-23.06167,-42.04783,22,Maxillopoda,Copepoda,1.1801,3.8218,36.3,17.645
8169,9,9,2021,13,219,-23.06167,-42.04783,22,Maxillopoda,Copepoda,1.1801,3.8218,36.3,17.645
8173,9,9,2021,13,219,-23.06167,-42.04783,22,Maxillopoda,Copepoda,1.1801,3.8218,36.3,17.645
8177,9,9,2021,13,219,-23.06167,-42.04783,22,Maxillopoda,Copepoda,1.1801,3.8218,36.3,17.645
8176,9,9,2021,13,219,-23.06167,-42.04783,22,Hydrozoa,Gelatinous,1.1801,3.8218,36.3,17.645
8180,9,9,2021,13,219,-23.06167,-42.04783,22,Radiolaria,Radiolaria,1.1801,3.8218,36.3,17.645
8168,9,9,2021,13,219,-23.06167,-42.04783,23,Maxillopoda,Copepoda,1.1433,3.8322,34.1,17.464
8167,9,9,2021,13,219,-23.06167,-42.04783,24,Maxillopoda,Copepoda,1.1027,3.8319,35.1,17.2981
8145,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8144,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8156,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8157,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8143,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8148,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8149,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8147,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8165,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8166,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8146,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8154,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8155,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8160,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8161,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8158,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8159,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8151,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8152,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8162,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8150,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8163,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8164,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8153,9,9,2021,13,219,-23.06167,-42.04783,25,Maxillopoda,Copepoda,1.1462,3.7475,35.6,17.2879
8106,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8092,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8093,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8091,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8100,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8101,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8094,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8103,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8104,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8105,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8063,9,9,2021,13,219,-23.06167,-42.04783,26,Calanoida,Copepoda,1.2064,3.7751,35.9,17.2783
8064,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8107,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8108,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8109,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8098,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8099,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8084,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8085,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8102,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8087,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8088,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8089,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8090,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8131,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8132,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8095,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8096,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8097,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8136,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8137,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8138,9,9,2021,13,219,-23.06167,-42.04783,26,Calanoida,Copepoda,1.2064,3.7751,35.9,17.2783
8139,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8140,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8141,9,9,2021,13,219,-23.06167,-42.04783,26,Radiolaria,Radiolaria,1.2064,3.7751,35.9,17.2783
8142,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8060,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8061,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8062,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8065,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8066,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8067,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8068,9,9,2021,13,219,-23.06167,-42.04783,26,Calanoida,Copepoda,1.2064,3.7751,35.9,17.2783
8069,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8070,9,9,2021,13,219,-23.06167,-42.04783,26,Calanoida,Copepoda,1.2064,3.7751,35.9,17.2783
8071,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8072,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8073,9,9,2021,13,219,-23.06167,-42.04783,26,Pteropoda,Outros,1.2064,3.7751,35.9,17.2783
8074,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8075,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
8076,9,9,2021,13,219,-23.06167,-42.04783,26,Maxillopoda,Copepoda,1.2064,3.7751,35.9,17.2783
